,Company Name,Job Title,Location,Salary Index,Summary
1067,Shining Star Therapy,Speech Clinical Fellowship,Chicago%2C+IL,1.0,"Exceptional Kids Deserve Exceptional Therapist Full-Time - $3000 Retention BONUS & $65,,000 to $85,000 per year Are you a CFY working on becoming a licensed"
1068,Smith Hanley Associates,"Director, Digital Analytics",Chicago%2C+IL,1.0,"$120, 000 - 130, 000 + bonus. -Perform data mining and advanced statistical analyses. -SQL coding expertise in a business setting to extract data...."
1069,Shining Star Therapy,Speech & Language Pathologist,Chicago%2C+IL,1.0,"Exceptional Kids Deserve Exceptional Therapist Full-Time - $3000 Retention BONUS & $65,,000 to $85,000 per year Are you a licensed speech & language"
1070,Smith Hanley Associates,Actuary Health Analytics,Chicago%2C+IL,1.0,"$85, 000-$130, 000 + Bonus. For over 30 years, we have served both clients and candidates with specialization in analytics and actuarial science...."
1071,Shining Star Therapy,Speech Clinical Fellowship,Chicago%2C+IL,1.0,"Exceptional Kids Deserve Exceptional Therapist Full-Time - $3000 Retention BONUS & $65,,000 to $85,000 per year Are you a CFY working on becoming a licensed"
1072,Smith Hanley Associates,"Director, Digital Analytics",Chicago%2C+IL,1.0,"$120, 000 - 130, 000 + bonus. -Perform data mining and advanced statistical analyses. -SQL coding expertise in a business setting to extract data...."
1073,Shining Star Therapy,Speech & Language Pathologist,Chicago%2C+IL,1.0,"Exceptional Kids Deserve Exceptional Therapist Full-Time - $3000 Retention BONUS & $65,,000 to $85,000 per year Are you a licensed speech & language"
1074,Smith Hanley Associates,Actuary Health Analytics,Chicago%2C+IL,1.0,"$85, 000-$130, 000 + Bonus. For over 30 years, we have served both clients and candidates with specialization in analytics and actuarial science...."
1075,Shining Star Therapy,Speech Clinical Fellowship,Chicago%2C+IL,1.0,"Exceptional Kids Deserve Exceptional Therapist Full-Time - $3000 Retention BONUS & $65,,000 to $85,000 per year Are you a CFY working on becoming a licensed"
1076,Smith Hanley Associates,"Director, Digital Analytics",Chicago%2C+IL,1.0,"$120, 000 - 130, 000 + bonus. -Perform data mining and advanced statistical analyses. -SQL coding expertise in a business setting to extract data...."
1077,Shining Star Therapy,Speech & Language Pathologist,Chicago%2C+IL,1.0,"Exceptional Kids Deserve Exceptional Therapist Full-Time - $3000 Retention BONUS & $65,,000 to $85,000 per year Are you a licensed speech & language"
1078,Smith Hanley Associates,Actuary Health Analytics,Chicago%2C+IL,1.0,"$85, 000-$130, 000 + Bonus. For over 30 years, we have served both clients and candidates with specialization in analytics and actuarial science...."
1079,Shining Star Therapy,Speech Clinical Fellowship,Chicago%2C+IL,1.0,"Exceptional Kids Deserve Exceptional Therapist Full-Time - $3000 Retention BONUS & $65,,000 to $85,000 per year Are you a CFY working on becoming a licensed"
1080,Smith Hanley Associates,"Director, Digital Analytics",Chicago%2C+IL,1.0,"$120, 000 - 130, 000 + bonus. -Perform data mining and advanced statistical analyses. -SQL coding expertise in a business setting to extract data...."
1081,Shining Star Therapy,Speech & Language Pathologist,Chicago%2C+IL,1.0,"Exceptional Kids Deserve Exceptional Therapist Full-Time - $3000 Retention BONUS & $65,,000 to $85,000 per year Are you a licensed speech & language"
1082,Smith Hanley Associates,Actuary Health Analytics,Chicago%2C+IL,1.0,"$85, 000-$130, 000 + Bonus. For over 30 years, we have served both clients and candidates with specialization in analytics and actuarial science...."
1083,Shining Star Therapy,Speech Clinical Fellowship,Chicago%2C+IL,1.0,"Exceptional Kids Deserve Exceptional Therapist Full-Time - $3000 Retention BONUS & $65,,000 to $85,000 per year Are you a CFY working on becoming a licensed"
1084,Smith Hanley Associates,"Director, Digital Analytics",Chicago%2C+IL,1.0,"$120, 000 - 130, 000 + bonus. -Perform data mining and advanced statistical analyses. -SQL coding expertise in a business setting to extract data...."
1085,Shining Star Therapy,Speech & Language Pathologist,Chicago%2C+IL,1.0,"Exceptional Kids Deserve Exceptional Therapist Full-Time - $3000 Retention BONUS & $65,,000 to $85,000 per year Are you a licensed speech & language"
1086,Smith Hanley Associates,Actuary Health Analytics,Chicago%2C+IL,1.0,"$85, 000-$130, 000 + Bonus. For over 30 years, we have served both clients and candidates with specialization in analytics and actuarial science...."
1087,Shining Star Therapy,Speech Clinical Fellowship,Chicago%2C+IL,1.0,"Exceptional Kids Deserve Exceptional Therapist Full-Time - $3000 Retention BONUS & $65,,000 to $85,000 per year Are you a CFY working on becoming a licensed"
1088,Smith Hanley Associates,"Director, Digital Analytics",Chicago%2C+IL,1.0,"$120, 000 - 130, 000 + bonus. -Perform data mining and advanced statistical analyses. -SQL coding expertise in a business setting to extract data...."
1089,Shining Star Therapy,Speech & Language Pathologist,Chicago%2C+IL,1.0,"Exceptional Kids Deserve Exceptional Therapist Full-Time - $3000 Retention BONUS & $65,,000 to $85,000 per year Are you a licensed speech & language"
1090,Jana,Data Analyst,Boston%2C+MA,1.0,"Working closely with product managers, engineers, and data scientists to:. Experience with Python/R scripting and data manipulation...."
1091,Staples,"Operations Research Scientist, Framingham, MA",Boston%2C+MA,1.0,"Research, design, and implement data models and innovative algorithms to analyze diverse sources of data to realize actionable results...."
1092,Freebird,Full-stack Developer,Boston%2C+MA,1.0,"As our first full-time in-house developer, you’ll be working with our team of data scientists and back-end java developers to build and maintain Freebird’s..."
1093,Biogen,"Computational Scientist, NGS QC & Analysis Pipeline Lead",Boston%2C+MA,1.0,The successful candidate will be deeply interested in comparing performance of algorithms and the effects of different QC metrics and will be sufficiently...
1094,Biogen,"Scientist, Image Analyst, Clinical Imaging",Boston%2C+MA,1.0,"Facility with reproducible research practices, software engineering and data provenance will be beneficial. We offer therapies globally through direct affiliate..."
1095,U.S. Federal Government,Astrophysicist,Boston%2C+MA,1.0,Support the End-to-End Scientist in the Chandra X-ray Center Data System Division. The employee reports to the Chandra X-ray Center Data System (CXCDS) End-to...
1096,Amadeus IT Group,Software Engineer,Boston%2C+MA,1.0,This is one of the largest application at Amadeus with about 25 000 Transactions per second at peak time and its data storage is based on state of the art NoSQL...
1097,DataRobot,Federal - Customer Facing Data Scientist,Boston%2C+MA,1.0,Experience with Hadoop and related Big Data technologies. As a Customer Facing Data Scientists you will be expected to work with the Field Sales team members...
1098,Biogen,"Sr Scientist, Laboratory of Neuronal Cell Biology, Research",Boston%2C+MA,1.0,"Ensure team access to reagents, data analysis, and technical resources across Biogen Research. Scientist for the Laboratory of Neuronal Cell Biology (LNCB), he..."
1099,Makro Scientific,Process Development Technician,Boston%2C+MA,1.0,"Perform process monitoring and data analysis, and data preparation for presentation in several forums including project team meetings...."
1100,itslearning,"Software Developer - Newton, MA (RQ#637)",Boston%2C+MA,1.0,"So in short, you will be taking decisions and implementing changes seen and used by 4 000 000 user worldwide!..."
1101,Merck,"Director, Precision Medicine Group Job",Boston%2C+MA,1.0,"Analyze and integrate large-scale genetic data sets, including next-generation sequencing (WGS, WES, RNA-Seq) and GWAS/RVAS data...."
1102,Biogen,Sr. Pharmacovigilance Scientist-Product Lead,Boston%2C+MA,1.0,"PV Scientist Responsibilities:. Basic knowledge of common data processing software (EXCEL, PowerPoint, Microsoft Word, Business Objects)...."
1103,Biogen,"Scientist II, DMPK (Biotransformation)",Boston%2C+MA,1.0,The candidate should have extensive experience interpreting mass spectral data to make structural assignments....
1104,Thomson Reuters,"Research Scientist, Bioinformatics",Boston%2C+MA,1.0,"Microarray data, NGS data, proteomics data, metabolomics data and other types of high-throughput data. Research Scientist, Bioinformatics...."
1105,Genzyme,Post-Doctoral Fellow,Boston%2C+MA,1.0,Analyze and present data internally and externally. The Sanofi Post-doctoral Research Fellow Program aims to provide young scientists with an academic focus in...
1106,Smith Hanley Associates,Analytics Expert,Boston%2C+MA,1.0,"Data Scientists, together with Data Engineers, Scientific Modelers and Scientific Programmers, are part of the core Analytics Solutions team...."
1107,Harvard University,Software Engineer – Synthetic Biology,Boston%2C+MA,1.0,"This ‘Big Data’ project requires working with terabytes of images, and creating software interfaces for Scientists to efficiently explore and analyze the..."
1108,Smith Hanley Associates,Senior Analyst (Data Science),Boston%2C+MA,1.0,"Data Scientists, together with Data Engineers, Scientific Modelers and Scientific Programmers, are part of the core Analytics Solutions team...."
1109,Dassault Systèmes,Field Application Scientist (Sales Engineer) ELN/LIMS - BIOV...,Boston%2C+MA,1.0,"The software provides real-time, on-demand data access, analysis and reporting of data by the end users themselves, reducing costs by making outcomes more..."
1110,Harvard University,Senior DevOps Engineer,Boston%2C+MA,1.0,"This is a grant-funded position through June 30, 2018 with the possibility of renewal. You will be surrounded by and interact with world-class researchers who..."
1111,U.S. Federal Government,Electronics Engineer,Boston%2C+MA,1.0,Qualification requirements must be met within 30 days after the closing date of announcement. Provides expert technical consultation to CfA scientists and other...
1112,iTech Solutions,Release Train Engineer (Scrum Master) Contract to Hire,Boston%2C+MA,1.0,"This is a Contract to Hire Opportunity, please only apply if your salary requirements are between $110, 000 - $120,000 and you are eligible to work without..."
1113,McKinsey & Company,Sales Analytics Specialist - Waltham,Boston%2C+MA,1.0,"You will work closely with or lead teams of high-performing analysts from different internal teams (e.g., data scientists, researchers, developers, etc.)...."
1114,"Ora, Inc.","Director, Retina Research",Boston%2C+MA,1.0,"Using this knowledge, the scientist will:. Seeks out opportunities for new data analysis and scientific improvements...."
1115,Biogen,"Assoc Medical Director, Drug Safety",Boston%2C+MA,1.0,"Conduct analysis of safety data. Manage collection, in cooperation with a PV scientist, of current data for safety signaling and identify and investigate safety..."
1116,Smith Hanley Associates,Senior Competitive Intelligence Consultant,Boston%2C+MA,1.0,This person will ideally have experience within the IT industry and experience managing large data sets. Senior Competitive Intelligence Consultant....
1117,Biogen,"Sr. Scientist, Neurology Research",Boston%2C+MA,1.0,"Experience interpreting large data sets, such as next generation sequencing or microarray data. Track record of collaborating with other scientists...."
1118,itslearning,"Senior .NET Developer / Team Lead - Newton, MA (RQ#700)",Boston%2C+MA,1.0,"So in short, you will be taking decisions and implementing changes seen and used by 4 000 000 user worldwide!..."
1119,Biogen,"Associate Scientist III, Research, Neuropharmacology",Boston%2C+MA,1.0,"External Posting Title Associate Scientist III, Research, Neuropharmacology Job Description The Neuropharmacology Research group is seeking independent and..."
1120,Biogen,"Medical Director, Drug Safety",Boston%2C+MA,1.0,"Conduct analysis of safety data. Manage collection, in cooperation with a PV scientist, of current data for safety signaling and identify and investigate safety..."
1121,Austin Allen Company,Project Engineers - Paper Industry,Boston%2C+MA,1.0,"Project Engineer – Three Different Locations in Northeast USA Paper Machine Salary Range : Up to $120 ,000 PLUS Excellent Benefits & Relocation Package"
1122,Strategic Employment Partners,Senior PHP Developer,Boston%2C+MA,1.0,Collaborate effectively with the Data Scientists and QA Engineers. Experience with data manipulation and an understanding of ETL concepts....
1123,Biogen,"Associate Scientist III, Neuropharmacology, Inflammation",Boston%2C+MA,1.0,"External Posting Title Associate Scientist III, Neuropharmacology, Inflammation Job Description The Neuropharmacology Research group is seeking independent and..."
1124,Biogen,"Sr Associate Scientist, Research",Boston%2C+MA,1.0,"External Posting Title Sr Associate Scientist, Research Job Description The Neuroimmunology Research group is seeking independent and motivated Senior Associate..."
1125,athenahealth,"Senior Manager, Strategic Design",Boston%2C+MA,1.0,"You will collaborate with a wide range of peers - medical experts, entrepreneurs, data scientists and more - to imagine, build and deliver products and services..."
1126,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1127,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1128,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1129,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1130,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
1131,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1132,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1133,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1134,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1135,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1136,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1137,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1138,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
1139,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1140,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1141,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1142,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1143,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1144,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1145,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1146,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
1147,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1148,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1149,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1150,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1151,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1152,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1153,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1154,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
1155,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1156,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1157,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1158,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1159,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1160,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1161,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1162,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
1163,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1164,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1165,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1166,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1167,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1168,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1169,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1170,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
1171,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1172,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1173,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1174,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1175,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1176,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1177,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1178,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
1179,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1180,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1181,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1182,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1183,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1184,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1185,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1186,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
1187,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1188,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1189,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1190,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1191,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1192,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1193,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1194,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
1195,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1196,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1197,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1198,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1199,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1200,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1201,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1202,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
1203,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1204,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1205,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1206,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1207,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1208,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1209,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1210,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
1211,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1212,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1213,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1214,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1215,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1216,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1217,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1218,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
